C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_125.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_125.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_125.jpg,0,0,0.3898027,19.65949
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_206.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_206.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_206.jpg,0,0.0820947,0,18.22961
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_276.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_276.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_276.jpg,0,0.2977458,0,18.11026
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_348.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_348.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_348.jpg,0,0.5135982,0,18.35997
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_429.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_429.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_429.jpg,0,0.3761037,0,18.67657
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_504.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_504.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_504.jpg,0,0.2082672,0,19.05319
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_573.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_573.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_573.jpg,0,0,0,18.98602
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_648.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_648.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_648.jpg,0,0,0,18.85383
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_724.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_724.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_724.jpg,0,0,0,18.31429
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_801.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_801.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_801.jpg,0,0,0,18.13771
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_870.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_870.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_870.jpg,0,0.050589,0,17.984
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_31_938.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_31_938.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_31_938.jpg,0,0.2536221,0,18.44381
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_016.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_016.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_016.jpg,0,0.4878591,0,18.64347
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_096.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_096.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_096.jpg,0,0.730354,0,19.05896
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_175.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_175.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_175.jpg,0,0.9642979,0,19.69213
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_265.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_265.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_265.jpg,-0.15,1,0,20.46737
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_340.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_340.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_340.jpg,-0.35,1,0,21.1985
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_408.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_408.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_408.jpg,0,1,0,21.91494
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_485.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_485.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_485.jpg,0,1,0,22.46144
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_569.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_569.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_569.jpg,0,1,0,23.46302
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_647.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_647.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_647.jpg,0,1,0,24.23737
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_722.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_722.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_722.jpg,0,0.8452759,0,24.78584
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_797.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_797.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_797.jpg,0,0.6177573,0,25.30285
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_880.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_880.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_880.jpg,0,0.5257005,0,25.58224
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_32_953.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_32_953.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_32_953.jpg,0,0.7501353,0,26.01033
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_028.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_028.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_028.jpg,0,0.9727467,0,26.64749
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_107.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_107.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_107.jpg,0,1,0,27.39316
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_185.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_185.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_185.jpg,-0.05,1,0,28.13904
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_264.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_264.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_264.jpg,-0.2,1,0,28.67709
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_349.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_349.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_349.jpg,-0.45,1,0,29.46997
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_421.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_421.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_421.jpg,-0.6000001,1,0,29.87347
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_504.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_504.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_504.jpg,0,1,0,30.18447
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_572.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_572.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_572.jpg,0,1,0,30.18921
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_640.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_640.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_640.jpg,0,1,0,30.19001
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_719.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_719.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_719.jpg,0,1,0,30.19024
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_791.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_791.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_791.jpg,0,1,0,30.19029
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_876.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_876.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_876.jpg,0,1,0,30.19029
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_33_946.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_33_946.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_33_946.jpg,0,1,0,30.1903
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_025.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_025.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_025.jpg,0,1,0,30.19031
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_097.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_097.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_097.jpg,0,1,0,30.1903
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_171.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_171.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_171.jpg,0,1,0,30.19029
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_244.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_244.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_244.jpg,0,1,0,30.19029
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_315.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_315.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_315.jpg,-0.1,1,0,30.18743
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_395.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_395.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_395.jpg,-0.3,1,0,30.16917
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_463.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_463.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_463.jpg,-0.45,0.7940977,0,30.11437
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_549.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_549.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_549.jpg,0,0.5391241,0,30.06144
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_619.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_619.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_619.jpg,0,0.3277303,0,30.02553
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_703.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_703.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_703.jpg,0,0.1284838,0,29.96878
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_776.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_776.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_776.jpg,0,0,0,29.75483
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_846.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_846.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_846.jpg,0,0,0,29.5157
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_914.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_914.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_914.jpg,0,0,0,29.33743
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_34_992.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_34_992.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_34_992.jpg,-0.1,0,0,29.09849
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_059.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_059.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_059.jpg,-0.25,0,0,28.8926
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_141.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_141.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_141.jpg,-0.45,0,0,28.54722
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_228.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_228.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_228.jpg,0,0,0,28.09498
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_294.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_294.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_294.jpg,0,0,0,27.91085
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_373.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_373.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_373.jpg,0,0,0,27.68025
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_447.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_447.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_447.jpg,0,0,0,27.45592
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_526.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_526.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_526.jpg,0,0,0,27.23426
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_604.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_604.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_604.jpg,0,0,0,27.06979
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_686.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_686.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_686.jpg,0,0,0,26.79835
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_772.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_772.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_772.jpg,-0.15,0,0,26.57406
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_851.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_851.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_851.jpg,-0.35,0,0,26.29293
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_35_920.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_35_920.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_35_920.jpg,-0.5000001,0,0,26.03026
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_004.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_004.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_004.jpg,-0.7,0,0,25.61361
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_092.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_092.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_092.jpg,0,0,0,25.16384
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_171.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_171.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_171.jpg,0,0,0,24.93212
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_258.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_258.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_258.jpg,-0.05,0,0,24.72601
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_339.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_339.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_339.jpg,-0.25,0,0,24.51043
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_426.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_426.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_426.jpg,0,0,0,24.26112
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_510.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_510.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_510.jpg,0,0,0,24.06654
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_591.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_591.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_591.jpg,-0.15,0,0,23.86708
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_679.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_679.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_679.jpg,-0.35,0,0,23.61639
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_765.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_765.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_765.jpg,-0.5500001,0,0,23.29391
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_848.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_848.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_848.jpg,-0.8000001,0,0,22.7906
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_36_934.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_36_934.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_36_934.jpg,0,0,0,22.51818
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_022.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_022.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_022.jpg,0,0,0,22.31474
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_112.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_112.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_112.jpg,-0.25,0,0,22.10152
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_197.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_197.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_197.jpg,-0.45,0,0,21.85226
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_283.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_283.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_283.jpg,-0.6500001,0,0,21.53798
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_369.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_369.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_369.jpg,-0.9000002,0,0,20.95039
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_461.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_461.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_461.jpg,-1,0,0,20.51255
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_547.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_547.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_547.jpg,0,0,0,20.31734
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_637.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_637.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_637.jpg,0,0,0,20.13517
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_726.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_726.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_726.jpg,0,0,0,19.64859
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_819.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_819.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_819.jpg,0,0,0,19.44119
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_890.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_890.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_890.jpg,0,0,0,19.27834
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_37_970.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_37_970.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_37_970.jpg,0,0,0,19.11308
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_053.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_053.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_053.jpg,0,0,0,18.94847
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_132.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_132.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_132.jpg,0,0,0,18.77733
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_211.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_211.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_211.jpg,-0.2,0,0,18.60392
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_282.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_282.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_282.jpg,-0.35,0,0,18.89281
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_354.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_354.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_354.jpg,0,0,0,18.75335
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_439.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_439.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_439.jpg,0,0,0,18.60282
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_517.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_517.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_517.jpg,0,0,0,18.45846
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_609.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_609.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_609.jpg,0,0.1857549,0,17.88336
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_691.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_691.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_691.jpg,0,0.4295901,0,18.13359
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_778.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_778.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_778.jpg,0,0.6911631,0,18.59044
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_869.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_869.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_869.jpg,0,0.9641312,0,19.65721
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_38_954.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_38_954.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_38_954.jpg,-0.15,1,0,20.43243
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_39_042.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_39_042.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_39_042.jpg,-0.35,1,0,21.16398
C:\Users\Rohith\Desktop\IMG\center_2020_04_30_20_03_39_132.jpg,C:\Users\Rohith\Desktop\IMG\left_2020_04_30_20_03_39_132.jpg,C:\Users\Rohith\Desktop\IMG\right_2020_04_30_20_03_39_132.jpg,-0.6000001,1,0,21.93769
